1	гениальной	гениальный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#155.39#155.794
181	и	и	CCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#240.276#240.67
182	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#240.67#241.064
183	заметно	заметно	ADV	_	Degree=Pos	_	_	_	@szs1962f-words#@szs1962f#241.064#241.458
184	творит	творить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#241.458#241.852
185	именно	именно	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#241.852#242.246
186	в	в	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#242.246#242.64
187	жанре	жанр	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#242.64#243.034
188	синтеза	синтез	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#243.034#243.428
189	искусств	искусство	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@szs1962f-words#@szs1962f#243.428#243.83
190	мм	мм	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#252.0#252.3
191	угу	угу	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#264.34#264.76
192	угу	угу	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#272.89#273.2
193	угу	угу	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#280.4#280.79
194	потом	потом	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#305.07#305.463
195	там	там	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#305.463#305.856
196	же	же	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#305.856#306.249
197	ещё	еще	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#306.249#306.642
198	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Inf|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#306.642#307.035
199	всё-таки	всё-таки	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#307.035#307.428
200	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#307.428#307.821
201	также	также	CCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#307.821#308.214
202	художественное	художественный	ADJ	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#308.214#308.607
203	слово	слово	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#308.607#309.0
204	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#309.0#309.393
205	м	м	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#309.393#309.786
206	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#309.786#310.179
207	которое	который	PRON	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#310.179#310.572
208	тоже	тоже	CCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#310.572#310.965
209	надо	надо	PRED	_	_	_	_	_	@szs1962f-words#@szs1962f#310.965#311.358
210	учитывать	учитывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#311.358#311.751
211	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#311.751#312.144
212	которое	который	PRON	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#312.144#312.537
213	звучит	звучать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#312.537#312.93
214	тоже	тоже	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#312.93#313.34
215	как	как	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#316.97#317.369
216	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#317.369#317.768
217	родился	родиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@szs1962f-words#@szs1962f#317.768#318.167
218	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#318.167#318.566
219	спектакль	спектакль	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#318.566#318.965
220	Кармен	Кармен	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#318.965#319.364
221	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#319.364#319.763
222	идея	идея	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#319.763#320.162
223	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#320.162#320.561
224	как	как	SCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#320.561#320.96
225	этот	этот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#320.96#321.359
226	скелет	скелет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#321.359#321.758
227	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#321.758#322.157
228	идеи	идея	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#322.157#322.556
229	обрастал	обрастать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#322.556#322.955
230	мясом	мясо	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#322.955#323.354
231	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#323.354#323.753
232	рассказывайте	рассказывать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#323.753#324.152
233	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#324.152#324.551
234	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@szs1962f-words#@szs1962f#324.551#324.95
235	не	не	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#324.95#325.349
236	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#325.349#325.748
237	ничего	ничто	PRON	_	Case=Gen	_	_	_	@szs1962f-words#@szs1962f#325.748#326.16
238	мм	мм	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#339.3#339.55
239	послушай	послушать	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#364.8#365.2
240	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#365.2#365.6
241	а	а	CCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#365.6#366.0
242	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@szs1962f-words#@szs1962f#366.0#366.4
243	что	что	PRON	_	Case=Nom	_	_	_	@szs1962f-words#@szs1962f#366.4#366.8
244	заинтересовало	заинтересовать	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#366.8#367.2
245	больше	больше	PRED	_	Degree=Cmp	_	_	_	@szs1962f-words#@szs1962f#367.2#367.6
246	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#367.6#368.0
247	Мериме	Мериме	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#368.0#368.4
248	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#368.4#368.8
249	Бизе	Бизе	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#368.8#369.2
250	в	в	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#389.3#389.728
251	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#389.728#390.156
252	спектакле	спектакль	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#390.156#390.584
253	всё-таки	все-таки	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#390.584#391.012
254	помимо	помимо	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#391.012#391.44
255	Бизе	Бизе	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#391.44#391.868
256	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#391.868#392.296
257	без	без	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#392.296#392.724
258	которого	который	PRON	_	Case=Gen	_	_	_	@szs1962f-words#@szs1962f#392.724#393.152
259	никуда	никуда	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#393.152#393.58
260	не	не	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#393.58#394.008
261	обойтись	обойтись	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@szs1962f-words#@szs1962f#394.008#394.436
262	когда	когда	SCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#394.436#394.864
263	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@szs1962f-words#@szs1962f#394.864#395.292
264	говорим	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#395.292#395.72
265	о	о	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#395.72#396.148
266	музыкальном	музыкальный	ADJ	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#396.148#396.576
267	воплощении	воплощение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#396.576#397.004
268	Кармен	Кармен	PROPN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#397.004#397.432
269	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#397.432#397.86
270	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Inf|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#397.86#398.288
271	ещё	еще	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#398.288#398.716
272	что	что	PRON	_	Case=Nom	_	_	_	@szs1962f-words#@szs1962f#398.716#399.144
273	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@szs1962f-words#@szs1962f#399.144#399.572
274	показалось	показаться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@szs1962f-words#@szs1962f#399.572#400.0
275	очень	очень	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#400.0#400.428
276	интересным	интересный	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#400.428#400.856
277	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#400.856#401.284
278	хотя	хотя	SCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#401.284#401.712
279	пародоксальным	пародоксальный	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#401.712#402.14
280	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#402.14#402.568
281	арабские	арабский	ADJ	_	Case=Nom|Number=Plur	_	_	_	@szs1962f-words#@szs1962f#402.568#402.996
282	народные	народный	ADJ	_	Case=Nom|Number=Plur	_	_	_	@szs1962f-words#@szs1962f#402.996#403.424
283	мотивы	мотив	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@szs1962f-words#@szs1962f#403.424#403.852
284	на	на	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#403.852#404.28
285	национальных	национальный	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@szs1962f-words#@szs1962f#404.28#404.708
286	инструментах	инструмент	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@szs1962f-words#@szs1962f#404.708#405.136
287	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#405.136#405.564
288	и	и	CCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#405.564#405.992
289	наверно	наверно	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#405.992#406.42
290	уже	уже	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#406.42#406.848
291	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#406.848#407.276
292	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#407.276#407.704
293	отсылка	отсылка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#407.704#408.132
294	вот	вот	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#408.132#408.56
295	к	к	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#408.56#408.988
296	Севилье	Севилья	PROPN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#408.988#409.416
297	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#409.416#409.844
298	и	и	CCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#409.844#410.272
299	к	к	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#410.272#410.7
300	Мавритании	Мавритания	PROPN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#410.7#411.128
301	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#411.128#411.556
302	куда-то	куда-то	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#411.556#411.984
303	вот	вот	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#411.984#412.412
304	туда	туда	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#412.412#412.84
305	да	да	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#412.84#413.29
306	мм	мм	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#416.99#417.245
307	да	да	CCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#417.245#417.5
308	такого	такой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#420.59#420.895
309	востока	восток	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#420.895#421.2
310	мм	мм	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#433.2#433.48
311	и	и	CCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#439.5#439.862
312	ещё	еще	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#439.862#440.224
313	возникла	возникнуть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#440.224#440.586
314	идея	идея	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#440.586#440.948
315	что	что	SCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#440.948#441.31
316	каждый	каждый	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#441.31#441.672
317	персонаж	персонаж	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#441.672#442.034
318	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@szs1962f-words#@szs1962f#442.034#442.396
319	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#442.396#442.758
320	э	эра	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#442.758#443.12
321	в	в	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#443.12#443.482
322	трёх	три	NUM	_	Case=Loc	_	_	_	@szs1962f-words#@szs1962f#443.482#443.844
323	лицах	лицо	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur	_	_	_	@szs1962f-words#@szs1962f#443.844#444.206
324	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#444.206#444.568
325	это	это	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#444.568#444.93
326	э	э	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#444.93#445.292
327	м	м	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#445.292#445.654
328	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#445.654#446.016
329	Хо...	Хо...	X	_	_	_	_	_	@szs1962f-words#@szs1962f#446.016#446.378
330	в	в	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#446.378#446.74
331	случае	случай	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#446.74#447.102
332	дона	дон	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#447.102#447.464
333	Хосе	Хосе	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#447.464#447.826
334	это	это	PART	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#447.826#448.188
335	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#448.188#448.55
336	Балуев	Балуев	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#448.55#448.912
337	как	как	SCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#448.912#449.274
338	драматический	драматический	ADJ	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#449.274#449.636
339	артист	артист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#449.636#450.01
340	Хачатур	Хачатур	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#451.16#451.586
341	Бадалян	Бадалян	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#451.586#452.012
342	как	как	SCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#452.012#452.438
343	тенор	тенор	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#452.438#452.864
344	и	и	CCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#452.864#453.29
345	ещё	еще	ADV	_	_	_	_	_	@szs1962f-words#@szs1962f#453.29#453.716
346	ш...	ш...	X	_	_	_	_	_	@szs1962f-words#@szs1962f#453.716#454.142
347	мм	мм	INTJ	_	_	_	_	_	@szs1962f-words#@szs1962f#454.142#454.568
348	танцовщик	танцовщик	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#454.568#455.0
349	и	и	CCONJ	_	_	_	_	_	@szs1962f-words#@szs1962f#455.6#455.913
350	то	то	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#455.913#456.226
351	же	же	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#456.226#456.539
352	самое	самый	ADJ	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#456.539#456.852
353	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@szs1962f-words#@szs1962f#456.852#457.165
354	с	с	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#457.165#457.478
355	Кармен	Кармен	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#457.478#457.791
356	/	/	PUNCT	_	_	_	_	_	@szs1962f-words#@szs1962f#457.791#458.104
357	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@szs1962f-words#@szs1962f#458.104#458.417
358	в	в	ADP	_	_	_	_	_	@szs1962f-words#@szs1962f#458.417#458.73
359	двух	два	NUM	_	Case=Loc	_	_	_	@szs1962f-words#@szs1962f#458.73#459.043
360	воплощениях	воплощение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur	_	_	_	@szs1962f-words#@szs1962f#459.043#459.356
361	да	да	PART	_	_	_	_	_	@szs1962f-words#@szs1962f#459.356#459.669
362	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@szs1962f-words#@szs1962f#459.669#459.982
